x,y,ppscore,case,is_valid_score,metric,baseline_score,model_score,model
14,2,0.0,regression,True,mean absolute error,22.308477338709686,31.781444435483877,DecisionTreeRegressor()
14,14,1.0,predict_itself,True,,0.0,1.0,
14,19,0.0,regression,True,mean absolute error,0.07851847389558234,0.11494059575706983,DecisionTreeRegressor()
14,40,0.0,regression,True,mean absolute error,12.025136731391587,18.995738673139158,DecisionTreeRegressor()
14,41,0.0,regression,True,mean absolute error,0.8282415857605178,1.2961966828478964,DecisionTreeRegressor()
14,56,0.0,regression,True,mean absolute error,0.004674400000000003,0.0068951859076759265,DecisionTreeRegressor()
14,59,0.0,regression,True,mean absolute error,5.668783894230769,8.809966025641025,DecisionTreeRegressor()
14,65,0.0,regression,True,mean absolute error,4.696263301282052,7.21905436698718,DecisionTreeRegressor()
14,70,0.0,regression,True,mean absolute error,7.442916266025641,10.716564743589743,DecisionTreeRegressor()
14,78,0.0,regression,True,mean absolute error,0.03789132197891322,0.05308850791199092,DecisionTreeRegressor()
14,84,0.0,regression,True,mean absolute error,0.004001046698872785,0.005471644149984441,DecisionTreeRegressor()
14,92,0.0,regression,True,mean absolute error,0.0021309105431309905,0.0030993610223642174,DecisionTreeRegressor()
14,122,0.0,regression,True,mean absolute error,0.7148392,1.0045043212910625,DecisionTreeRegressor()
14,124,0.0,regression,True,mean absolute error,0.089728,0.12603438344802168,DecisionTreeRegressor()
14,125,0.0,regression,True,mean absolute error,0.21073360000000002,0.30108125076800196,DecisionTreeRegressor()
14,128,0.0,regression,True,mean absolute error,0.15216,0.21366556714385193,DecisionTreeRegressor()
14,130,0.0,regression,True,mean absolute error,0.06635536,0.0929476310979356,DecisionTreeRegressor()
14,131,0.0,regression,True,mean absolute error,0.0015346399999999949,0.0022626164802981795,DecisionTreeRegressor()
14,133,0.0,regression,True,mean absolute error,5.049412390087927,7.240064129956169,DecisionTreeRegressor()
14,137,0.0,regression,True,mean absolute error,43.138911128903125,59.291581162447784,DecisionTreeRegressor()
14,205,0.0,regression,True,mean absolute error,3.318822115384615,5.1515825320512825,DecisionTreeRegressor()
14,212,0.0,regression,True,mean absolute error,0.019735198702351988,0.02824382565250284,DecisionTreeRegressor()
14,274,0.0,regression,True,mean absolute error,55.271573064516126,82.48080274193549,DecisionTreeRegressor()
14,275,0.0,regression,True,mean absolute error,8.124579274193549,18.90386810483871,DecisionTreeRegressor()
14,288,0.0,regression,True,mean absolute error,0.0014095770151636067,0.0019131661952341212,DecisionTreeRegressor()
14,289,0.0,regression,True,mean absolute error,0.6205092577813248,0.9446258947467492,DecisionTreeRegressor()
14,312,0.0,regression,True,mean absolute error,0.07065746209098164,0.1085358240827415,DecisionTreeRegressor()
14,331,0.0,regression,True,mean absolute error,0.02279928,0.03709185841115753,DecisionTreeRegressor()
14,339,0.0,regression,True,mean absolute error,1.9106302884615387,2.96727359775641,DecisionTreeRegressor()
14,343,0.0,regression,True,mean absolute error,1.4895170673076923,2.235786939102564,DecisionTreeRegressor()
14,366,0.0,regression,True,mean absolute error,0.0012650159744408943,0.0018697683706070283,DecisionTreeRegressor()
14,384,0.0,regression,True,mean absolute error,0.47852934537246045,0.5729894000819001,DecisionTreeRegressor()
14,385,0.0,regression,True,mean absolute error,0.006691445427728613,0.012342067525234946,DecisionTreeRegressor()
14,405,0.0,regression,True,mean absolute error,0.00891302957633893,0.012161688733923159,DecisionTreeRegressor()
14,411,0.0,regression,True,mean absolute error,0.3888483064516129,0.5845911693548387,DecisionTreeRegressor()
14,412,0.0,regression,True,mean absolute error,12.60226185483871,18.04743262096774,DecisionTreeRegressor()
14,415,0.0,regression,True,mean absolute error,1.7841608064516132,2.782464435483871,DecisionTreeRegressor()
14,416,0.0,regression,True,mean absolute error,0.7940412851405623,1.130169383296232,DecisionTreeRegressor()
14,477,0.0,regression,True,mean absolute error,2.3938507211538465,3.731567748397435,DecisionTreeRegressor()
14,497,0.0,regression,True,mean absolute error,3.787159900990099,5.196530775577558,DecisionTreeRegressor()
14,510,0.0,regression,True,mean absolute error,21.481253674121408,33.167165455271565,DecisionTreeRegressor()
14,541,0.0,regression,True,mean absolute error,2.2248040767386095,3.2188881259216022,DecisionTreeRegressor()
14,561,0.0,regression,True,mean absolute error,15.668660782747605,20.596462899361022,DecisionTreeRegressor()
14,562,0.0,regression,True,mean absolute error,4.986842512077295,7.94351548891084,DecisionTreeRegressor()
14,563,0.0,regression,True,mean absolute error,0.0987903381642512,0.1317197281583909,DecisionTreeRegressor()
14,570,0.0,regression,True,mean absolute error,4.497218435754191,8.305049510210415,DecisionTreeRegressor()
14,571,0.0,regression,True,mean absolute error,0.19646129289704709,0.285117757956696,DecisionTreeRegressor()
14,573,0.0,regression,True,mean absolute error,0.11378770949720672,0.17765633801204697,DecisionTreeRegressor()
14,575,0.0,regression,True,mean absolute error,0.03270614525139665,0.05121827420076922,DecisionTreeRegressor()
14,577,0.0,regression,True,mean absolute error,5.2968216280925775,8.287435654672269,DecisionTreeRegressor()
14,583,0.0,regression,True,mean absolute error,0.003293530351437699,0.004831030351437698,DecisionTreeRegressor()
14,589,0.0,regression,True,mean absolute error,56.72814273162939,85.03796573482428,DecisionTreeRegressor()
19,Unnamed: 0,0.6395706847536664,regression,True,mean absolute error,391.21365461847387,141.0048696491522,DecisionTreeRegressor()
19,label,0.0,regression,True,mean absolute error,0.06586345381526104,0.11318022032451293,DecisionTreeRegressor()
19,2,0.0,regression,True,mean absolute error,22.361661931818187,25.62173994382602,DecisionTreeRegressor()
19,14,0.0,regression,True,mean absolute error,2.2135813654618475,2.4731712994658746,DecisionTreeRegressor()
19,19,1.0,predict_itself,True,,0.0,1.0,
19,40,0.0,regression,True,mean absolute error,11.879714169381108,16.002927672680194,DecisionTreeRegressor()
19,41,0.0,regression,True,mean absolute error,0.8252887622149837,0.9788612204792131,DecisionTreeRegressor()
19,56,0.009308554856607643,regression,True,mean absolute error,0.004694685990338167,0.004650985248262557,DecisionTreeRegressor()
19,59,0.10899682099087105,regression,True,mean absolute error,5.600664516129033,4.990209888434594,DecisionTreeRegressor()
19,65,0.0,regression,True,mean absolute error,4.681278145161291,5.067179128657857,DecisionTreeRegressor()
19,70,0.050107947505358075,regression,True,mean absolute error,7.430554596774194,7.058224757103336,DecisionTreeRegressor()
19,78,0.4335923509650851,regression,True,mean absolute error,0.037989551020408165,0.021517572281361343,DecisionTreeRegressor()
19,84,0.0,regression,True,mean absolute error,0.004014910858995137,0.004770023499313332,DecisionTreeRegressor()
19,92,0.0,regression,True,mean absolute error,0.0021282958199356915,0.0024394116162062304,DecisionTreeRegressor()
19,122,0.10485997116122425,regression,True,mean absolute error,0.71658615136876,0.6414449482016992,DecisionTreeRegressor()
19,124,0.0853876168044867,regression,True,mean absolute error,0.08983896940418679,0.08216783391059208,DecisionTreeRegressor()
19,125,0.019344002355544898,regression,True,mean absolute error,0.21089041867954908,0.20681095392385004,DecisionTreeRegressor()
19,128,0.0,regression,True,mean absolute error,0.15235346215780998,0.1584979721659954,DecisionTreeRegressor()
